,park_name,zone,dong,latitude,longitude,parking_name,addr,tel,operation_rule_nm,lng,lat,opeation_rule_nm,park_coord,parking_lot_coord
114,여의도근린공원,영등포구,여의도동,37.526129,126.922377,미래에셋빌딩 앞 노상주차장(구),영등포구 여의도동 45-0,02-2650-1436,시간제 주차장,126.92812155,37.51928308,,"(37.526129, 126.922377)","(37.51928308, 126.92812155)"
115,여의도근린공원,영등포구,여의도동,37.526129,126.922377,여의도공원앞2 노상주차장(구),영등포구 여의도동 2-11,02-2650-1436,시간제 주차장,126.92285723,37.5273257,,"(37.526129, 126.922377)","(37.5273257, 126.92285723)"
116,여의도근린공원,영등포구,여의도동,37.526129,126.922377,신흥증권앞 노상주차장(구),영등포구 여의도동 2-4,02-2650-1436,시간제 주차장,126.92687341,37.52430987,,"(37.526129, 126.922377)","(37.52430987, 126.92687341)"
117,여의도근린공원,영등포구,여의도동,37.526129,126.922377,홍우빌딩 앞 노상주차장(구),영등포구 여의도동 4-3,02-2650-1436,시간제 주차장,126.93075993,37.52069427,,"(37.526129, 126.922377)","(37.52069427, 126.93075993)"
118,여의도근린공원,영등포구,여의도동,37.526129,126.922377,경도상가앞 노상주차장(구),영등포구 여의도동 44-0,02-2650-1436,시간제 주차장,126.93102215,37.51943034,,"(37.526129, 126.922377)","(37.51943034, 126.93102215)"
119,여의도근린공원,영등포구,여의도동,37.526129,126.922377,여의서로 공영주차장(시),영등포구 여의도동 8-1,-,시간제 주차장,126.91316767,37.53359901,,"(37.526129, 126.922377)","(37.53359901, 126.91316767)"
120,여의도근린공원,영등포구,여의도동,37.526129,126.922377,태양빌딩앞 노상주차장(구),영등포구 여의도동 4-4,02-2650-1436,시간제 주차장,126.92992743,37.52054099,,"(37.526129, 126.922377)","(37.52054099, 126.92992743)"
121,여의도근린공원,영등포구,여의도동,37.526129,126.922377,동아빌딩앞 노상주차장(구),영등포구 여의도동 14-0,02-2650-1436,시간제 주차장,126.92053072,37.52912257,,"(37.526129, 126.922377)","(37.52912257, 126.92053072)"
122,여의도근린공원,영등포구,여의도동,37.526129,126.922377,렉싱턴호텔뒤 노상주차장(구),영등포구 여의도동 13-0,02-2650-1436,시간제 주차장,126.92188395,37.52967305,,"(37.526129, 126.922377)","(37.52967305, 126.92188395)"
123,여의도근린공원,영등포구,여의도동,37.526129,126.922377,롯데캐슬앞 노상주차장(구),영등포구 여의도동 36-0,02-2650-1436,시간제 주차장,126.92645501,37.52082118,,"(37.526129, 126.922377)","(37.52082118, 126.92645501)"
124,여의도근린공원,영등포구,여의도동,37.526129,126.922377,원효대교 남단 공영주차장(시),영등포구 여의도동 5-0,-,시간제 주차장,126.93681959,37.52224084,,"(37.526129, 126.922377)","(37.52224084, 126.93681959)"
125,자매공원,영등포구,여의도동,37.5177329,126.9302895,여의도공원앞1 노상주차장(구),영등포구 여의도동 2-11,02-2650-1436,시간제 주차장,126.91940173,37.52517917,,"(37.5177329, 126.9302895)","(37.52517917, 126.91940173)"
126,자매공원,영등포구,여의도동,37.5177329,126.9302895,세우빌딩앞 노상주차장(구),영등포구 여의도동 10-0,02-2650-1436,시간제 주차장,126.92569656,37.53062851,,"(37.5177329, 126.9302895)","(37.53062851, 126.92569656)"
127,자매공원,영등포구,여의도동,37.5177329,126.9302895,KBS별관뒤 노상주차장(구),영등포구 여의도동 4-5,02-2650-1436,시간제 주차장,126.92894138,37.51916189,,"(37.5177329, 126.9302895)","(37.51916189, 126.92894138)"
128,자매공원,영등포구,여의도동,37.5177329,126.9302895,미래에셋빌딩 앞 노상주차장(구),영등포구 여의도동 45-0,02-2650-1436,시간제 주차장,126.92812155,37.51928308,,"(37.5177329, 126.9302895)","(37.51928308, 126.92812155)"
129,자매공원,영등포구,여의도동,37.5177329,126.9302895,산업은행앞 노상주차장(구),영등포구 여의도동 16-0,02-2650-1436,시간제 주차장,126.91974711,37.52724415,,"(37.5177329, 126.9302895)","(37.52724415, 126.91974711)"
130,자매공원,영등포구,여의도동,37.5177329,126.9302895,MBC방송국뒤 노상주차장(구),영등포구 여의도동 3-1,02-2650-1436,시간제 주차장,126.93006277,37.52488706,,"(37.5177329, 126.9302895)","(37.52488706, 126.93006277)"
131,자매공원,영등포구,여의도동,37.5177329,126.9302895,KBS본관 앞 노상주차장(구),영등포구 여의도동 1-7,02-2650-1436,시간제 주차장,126.91659742,37.52687175,,"(37.5177329, 126.9302895)","(37.52687175, 126.91659742)"
132,자매공원,영등포구,여의도동,37.5177329,126.9302895,국민일보사옥앞 노상주차장(구),영등포구 여의도동 12-0,02-2650-1436,시간제 주차장,126.92498477,37.52969769,,"(37.5177329, 126.9302895)","(37.52969769, 126.92498477)"
133,자매공원,영등포구,여의도동,37.5177329,126.9302895,한국거래소앞 노상주차장(구),영등포구 여의도동 3-3,02-2650-1436,시간제 주차장,126.92800846,37.52221429,,"(37.5177329, 126.9302895)","(37.52221429, 126.92800846)"
134,자매공원,영등포구,여의도동,37.5177329,126.9302895,여의도공원앞3 노상주차장(구),영등포구 여의도동 2-11,02-2650-1436,시간제 주차장,126.92387879,37.52796031,,"(37.5177329, 126.9302895)","(37.52796031, 126.92387879)"
135,자매공원,영등포구,여의도동,37.5177329,126.9302895,진주아파트 옆 노상주차장(구),영등포구 여의도동 54-4,02-2650-1436,시간제 주차장,126.93362962,37.51811515,,"(37.5177329, 126.9302895)","(37.51811515, 126.93362962)"
136,자매공원,영등포구,여의도동,37.5177329,126.9302895,호성빌딩 앞 노상주차장(구),영등포구 여의도동 4-4,02-2650-1436,시간제 주차장,126.92909816,37.52040012,,"(37.5177329, 126.9302895)","(37.52040012, 126.92909816)"
137,자매공원,영등포구,여의도동,37.5177329,126.9302895,중소기업중앙회 앞 노상주차장(구),영등포구 여의도동 1-5,02-2650-1436,시간제 주차장,126.92162783,37.52840888,,"(37.5177329, 126.9302895)","(37.52840888, 126.92162783)"
138,자매공원,영등포구,여의도동,37.5177329,126.9302895,여의도백화점 앞 노상주차장(구),영등포구 여의도동 3-5,02-2650-1436,시간제 주차장,126.92714807,37.52114707,,"(37.5177329, 126.9302895)","(37.52114707, 126.92714807)"
139,자매공원,영등포구,여의도동,37.5177329,126.9302895,경호빌딩앞 노상주차장(구),영등포구 여의도동 25-0,02-2650 -1436,시간제 주차장,126.92629867,37.52347991,,"(37.5177329, 126.9302895)","(37.52347991, 126.92629867)"
140,자매공원,영등포구,여의도동,37.5177329,126.9302895,가든예식장 앞 노상주차장(구),영등포구 여의도동 45-1,02-2650-1436,시간제 주차장,126.92820128,37.52005349,,"(37.5177329, 126.9302895)","(37.52005349, 126.92820128)"
141,자매공원,영등포구,여의도동,37.5177329,126.9302895,KBS연구관앞 노상주차장(구),영등포구 여의도동 1-876,02-2650-1436,시간제 주차장,126.91588801,37.52722303,,"(37.5177329, 126.9302895)","(37.52722303, 126.91588801)"
142,자매공원,영등포구,여의도동,37.5177329,126.9302895,KBS별관옆 노상주차장(구),영등포구 여의도동 4-4,02-2650-1436,시간제 주차장,126.93006627,37.51920439,,"(37.5177329, 126.9302895)","(37.51920439, 126.93006627)"
143,자매공원,영등포구,여의도동,37.5177329,126.9302895,국민은행앞 노상주차장(구),영등포구 여의도동 15-22,02-2650-1436,시간제 주차장,126.91898609,37.5286178,,"(37.5177329, 126.9302895)","(37.5286178, 126.91898609)"
144,자매공원,영등포구,여의도동,37.5177329,126.9302895,한진해운 앞 노상주차장(구),영등포구 여의도동 2-3,02-2650 -1436,시간제 주차장,126.92526446,37.52300728,,"(37.5177329, 126.9302895)","(37.52300728, 126.92526446)"
145,자매공원,영등포구,여의도동,37.5177329,126.9302895,미래에셋빌딩 앞 노상주차장(구),영등포구 여의도동 45-0,02-2650-1436,시간제 주차장,126.92812155,37.51928308,,"(37.5177329, 126.9302895)","(37.51928308, 126.92812155)"
146,자매공원,영등포구,여의도동,37.5177329,126.9302895,여의도공원앞2 노상주차장(구),영등포구 여의도동 2-11,02-2650-1436,시간제 주차장,126.92285723,37.5273257,,"(37.5177329, 126.9302895)","(37.5273257, 126.92285723)"
147,자매공원,영등포구,여의도동,37.5177329,126.9302895,신흥증권앞 노상주차장(구),영등포구 여의도동 2-4,02-2650-1436,시간제 주차장,126.92687341,37.52430987,,"(37.5177329, 126.9302895)","(37.52430987, 126.92687341)"
148,자매공원,영등포구,여의도동,37.5177329,126.9302895,홍우빌딩 앞 노상주차장(구),영등포구 여의도동 4-3,02-2650-1436,시간제 주차장,126.93075993,37.52069427,,"(37.5177329, 126.9302895)","(37.52069427, 126.93075993)"
149,자매공원,영등포구,여의도동,37.5177329,126.9302895,경도상가앞 노상주차장(구),영등포구 여의도동 44-0,02-2650-1436,시간제 주차장,126.93102215,37.51943034,,"(37.5177329, 126.9302895)","(37.51943034, 126.93102215)"
150,자매공원,영등포구,여의도동,37.5177329,126.9302895,여의서로 공영주차장(시),영등포구 여의도동 8-1,-,시간제 주차장,126.91316767,37.53359901,,"(37.5177329, 126.9302895)","(37.53359901, 126.91316767)"
151,자매공원,영등포구,여의도동,37.5177329,126.9302895,태양빌딩앞 노상주차장(구),영등포구 여의도동 4-4,02-2650-1436,시간제 주차장,126.92992743,37.52054099,,"(37.5177329, 126.9302895)","(37.52054099, 126.92992743)"
152,자매공원,영등포구,여의도동,37.5177329,126.9302895,동아빌딩앞 노상주차장(구),영등포구 여의도동 14-0,02-2650-1436,시간제 주차장,126.92053072,37.52912257,,"(37.5177329, 126.9302895)","(37.52912257, 126.92053072)"
153,자매공원,영등포구,여의도동,37.5177329,126.9302895,렉싱턴호텔뒤 노상주차장(구),영등포구 여의도동 13-0,02-2650-1436,시간제 주차장,126.92188395,37.52967305,,"(37.5177329, 126.9302895)","(37.52967305, 126.92188395)"
154,자매공원,영등포구,여의도동,37.5177329,126.9302895,롯데캐슬앞 노상주차장(구),영등포구 여의도동 36-0,02-2650-1436,시간제 주차장,126.92645501,37.52082118,,"(37.5177329, 126.9302895)","(37.52082118, 126.92645501)"
155,자매공원,영등포구,여의도동,37.5177329,126.9302895,원효대교 남단 공영주차장(시),영등포구 여의도동 5-0,-,시간제 주차장,126.93681959,37.52224084,,"(37.5177329, 126.9302895)","(37.52224084, 126.93681959)"
156,간데메공원,동대문구,답십리동,37.5732438,127.0488644,중산공영주차장(구),동대문구 답십리동 23-3,02-2247-9664~6,시간제 + 거주자 주차장,127.05892065,37.56867158,,"(37.5732438, 127.0488644)","(37.56867158, 127.05892065)"
157,간데메공원,동대문구,답십리동,37.5732438,127.0488644,신답고가 주변(구),동대문구 답십리동 530-6,-,시간제 주차장,127.05026696,37.56997998,,"(37.5732438, 127.0488644)","(37.56997998, 127.05026696)"
158,간데메공원,동대문구,답십리동,37.5732438,127.0488644,답십리 부품상가 노상(구),동대문구 답십리동 952-2,-,시간제 주차장,127.06144807,37.5666206,,"(37.5732438, 127.0488644)","(37.5666206, 127.06144807)"
159,간데메공원,동대문구,답십리동,37.5732438,127.0488644,삼희상가주변(구),동대문구 답십리동 530-6,-,시간제 주차장,127.05214852,37.56806917,,"(37.5732438, 127.0488644)","(37.56806917, 127.05214852)"
160,간데메공원,동대문구,답십리동,37.5732438,127.0488644,장영당길 공영주차장(구3동)(구),동대문구 답십리동 484-7,02-2247-9664~6,시간제 + 거주자 주차장,127.05316279,37.56865003,,"(37.5732438, 127.0488644)","(37.56865003, 127.05316279)"
161,간데메공원,동대문구,답십리동,37.5732438,127.0488644,동답 공영주차장(구),동대문구 답십리동 2-283,02-2247-9664~6,시간제 + 거주자 주차장,127.06355487,37.56938534,,"(37.5732438, 127.0488644)","(37.56938534, 127.06355487)"
162,답십리공원,동대문구,답십리동,37.5750896,127.0626512,중산공영주차장(구),동대문구 답십리동 23-3,02-2247-9664~6,시간제 + 거주자 주차장,127.05892065,37.56867158,,"(37.5750896, 127.0626512)","(37.56867158, 127.05892065)"
163,답십리공원,동대문구,답십리동,37.5750896,127.0626512,신답고가 주변(구),동대문구 답십리동 530-6,-,시간제 주차장,127.05026696,37.56997998,,"(37.5750896, 127.0626512)","(37.56997998, 127.05026696)"
164,답십리공원,동대문구,답십리동,37.5750896,127.0626512,답십리 부품상가 노상(구),동대문구 답십리동 952-2,-,시간제 주차장,127.06144807,37.5666206,,"(37.5750896, 127.0626512)","(37.5666206, 127.06144807)"
165,답십리공원,동대문구,답십리동,37.5750896,127.0626512,삼희상가주변(구),동대문구 답십리동 530-6,-,시간제 주차장,127.05214852,37.56806917,,"(37.5750896, 127.0626512)","(37.56806917, 127.05214852)"
166,답십리공원,동대문구,답십리동,37.5750896,127.0626512,장영당길 공영주차장(구3동)(구),동대문구 답십리동 484-7,02-2247-9664~6,시간제 + 거주자 주차장,127.05316279,37.56865003,,"(37.5750896, 127.0626512)","(37.56865003, 127.05316279)"
167,답십리공원,동대문구,답십리동,37.5750896,127.0626512,동답 공영주차장(구),동대문구 답십리동 2-283,02-2247-9664~6,시간제 + 거주자 주차장,127.06355487,37.56938534,,"(37.5750896, 127.0626512)","(37.56938534, 127.06355487)"
168,영등포공원,영등포구,영등포동,37.515423,126.910662,영등포본동제1공영(구),영등포구 영등포동 592-10,02-2677-1401,시간제 주차장,126.90917949,37.51440196,,"(37.515423, 126.910662)","(37.51440196, 126.90917949)"
169,보라매근린공원,동작구,신대방동,37.492333,126.918289,보라매공원동문주차장(구),동작구 신대방동 395-0,-,시간제 주차장,126.922978,37.493639,,"(37.492333, 126.918289)","(37.493639, 126.922978)"
170,보라매근린공원,동작구,신대방동,37.492333,126.918289,보라매상업 공영주차장(시),동작구 신대방동 431-3,-,시간제 주차장,126.92340595,37.49039184,,"(37.492333, 126.918289)","(37.49039184, 126.92340595)"
171,보라매근린공원,동작구,신대방동,37.492333,126.918289,구릉주차장(구),동작구 신대방동 351-14,-,시간제 주차장,126.92745018,37.49873369,,"(37.492333, 126.918289)","(37.49873369, 126.92745018)"
172,보라매근린공원,동작구,신대방동,37.492333,126.918289,서광주차장(구),동작구 신대방동 607-45,-,시간제 주차장,126.90784181,37.48879884,,"(37.492333, 126.918289)","(37.48879884, 126.90784181)"
173,어린이대공원,광진구,능동,37.5498987,127.0809212,공유) 능동 IoT 공유주차장(구),광진구 능동 315-10 ,-,거주자 우선 주차장,127.077564,37.551753,,"(37.5498987, 127.0809212)","(37.551753, 127.077564)"
174,어린이대공원,광진구,능동,37.5498987,127.0809212,능동공영주차장(구),광진구 능동 205-0,02-2049-4596,시간제 주차장,127.08027026,37.55402859,,"(37.5498987, 127.0809212)","(37.55402859, 127.08027026)"
175,천호공원,강동구,천호동,37.5444741,127.1263451,천호2동노외주차장(구),강동구 천호동 457-7,02-478-6147,시간제 주차장,127.12304831,37.54032781,,"(37.5444741, 127.1263451)","(37.54032781, 127.12304831)"
176,천호공원,강동구,천호동,37.5444741,127.1263451,천호2동제2(구),강동구 천호동 431-2,-,시간제 주차장,127.12308045,37.5401331,,"(37.5444741, 127.1263451)","(37.5401331, 127.12308045)"
177,천호공원,강동구,천호동,37.5444741,127.1263451,고분다리 전통시장 공영주차장(구),강동구 천호동 280-9,02-478-6147,시간제 주차장,127.13222357,37.54304932,,"(37.5444741, 127.1263451)","(37.54304932, 127.13222357)"
178,천호공원,강동구,천호동,37.5444741,127.1263451,천호3동 제2공영주차장(구),강동구 천호동 174-1,02-478-6147,시간제 주차장,127.13408361,37.54075002,,"(37.5444741, 127.1263451)","(37.54075002, 127.13408361)"
179,천호공원,강동구,천호동,37.5444741,127.1263451,공유) 12-나1100구간(구),강동구 천호동 572-0,-,거주자 우선 주차장,127.12458274,37.53946401,,"(37.5444741, 127.1263451)","(37.53946401, 127.12458274)"
180,천호공원,강동구,천호동,37.5444741,127.1263451,천호유수지 주차장(구),강동구 천호동 329-0,02-473-3124,시간제 주차장,127.12189925,37.54482977,,"(37.5444741, 127.1263451)","(37.54482977, 127.12189925)"
181,천호공원,강동구,천호동,37.5444741,127.1263451,천호1동 공영주차장(구),강동구 천호동 221-3,02-487-0073,시간제 주차장,127.13641685,37.54490883,,"(37.5444741, 127.1263451)","(37.54490883, 127.13641685)"
182,천호공원,강동구,천호동,37.5444741,127.1263451,천호3동 공영주차장(구),강동구 천호동 167-195,-,시간제 주차장,127.13325491,37.53890256,,"(37.5444741, 127.1263451)","(37.53890256, 127.13325491)"
183,천호공원,강동구,천호동,37.5444741,127.1263451,천호역 공영주차장(시),강동구 천호동 455-0,02-2290-6201,시간제 주차장,127.12512853,37.53849749,,"(37.5444741, 127.1263451)","(37.53849749, 127.12512853)"
184,용산가족공원,용산구,용산동6가,37.522226,126.983335,동작대교 공영주차장(시),용산구 용산동6가 69-11,-,시간제 주차장,126.983287,37.518577,,"(37.522226, 126.983335)","(37.518577, 126.983287)"
185,양재시민의숲,서초구,양재동,37.471225,127.035042,양재시민의숲(매헌)역 공영주차장(구),서초구 양재동 237-2,080-330-3600,시간제 주차장,127.0385513,37.47037133,,"(37.471225, 127.035042)","(37.47037133, 127.0385513)"
186,양재시민의숲,서초구,양재동,37.471225,127.035042,양재2동주민센터 공영주차장(구),서초구 양재동 323-1,-,시간제 주차장,127.0412941,37.47065988,,"(37.471225, 127.035042)","(37.47065988, 127.0412941)"
187,양재시민의숲,서초구,양재동,37.471225,127.035042,양재근린공원 공영주차장(구),서초구 양재동 311-0,02-2155-7290,시간제 주차장,127.04241352,37.47158991,,"(37.471225, 127.035042)","(37.47158991, 127.04241352)"
188,양재시민의숲,서초구,양재동,37.471225,127.035042,양재주차빌딩(구),서초구 양재동 90-2,02-577-2225,시간제 주차장,127.04136907,37.47860952,,"(37.471225, 127.035042)","(37.47860952, 127.04136907)"
189,양재시민의숲,서초구,양재동,37.471225,127.035042,시민의숲 동측 공영주차장[양재시민의숲역 4호점](구),서초구 양재동 237-0,02-2155-7284,시간제 주차장,127.03822651,37.4723039,,"(37.471225, 127.035042)","(37.4723039, 127.03822651)"
190,양재시민의숲,서초구,양재동,37.471225,127.035042,구룡공원 공영주차장(구),서초구 양재동 399-0,02-2155-7294,시간제 주차장,127.048511,37.471637,,"(37.471225, 127.035042)","(37.471637, 127.048511)"
191,양재시민의숲,서초구,양재동,37.471225,127.035042,언남문화체육센터 공영주차장(구),서초구 양재동 310-0,02-2155-7290,시간제 주차장,127.04431809,37.47217874,,"(37.471225, 127.035042)","(37.47217874, 127.04431809)"
192,양재시민의숲,서초구,양재동,37.471225,127.035042,구룡공영주차빌딩(구),서초구 양재동 301-6,02-573-2224,시간제 주차장,127.04595546,37.47419615,,"(37.471225, 127.035042)","(37.47419615, 127.04595546)"
193,양재시민의숲,서초구,양재동,37.471225,127.035042,동산마을 공영주차장(구),서초구 양재동 370-5,02-2155-7294,시간제 + 거주자 주차장,127.04432613,37.47009388,,"(37.471225, 127.035042)","(37.47009388, 127.04432613)"
194,서초문화예술공원,서초구,양재동,37.467654,127.030517,양재시민의숲(매헌)역 공영주차장(구),서초구 양재동 237-2,080-330-3600,시간제 주차장,127.0385513,37.47037133,,"(37.467654, 127.030517)","(37.47037133, 127.0385513)"
195,서초문화예술공원,서초구,양재동,37.467654,127.030517,양재2동주민센터 공영주차장(구),서초구 양재동 323-1,-,시간제 주차장,127.0412941,37.47065988,,"(37.467654, 127.030517)","(37.47065988, 127.0412941)"
196,서초문화예술공원,서초구,양재동,37.467654,127.030517,양재근린공원 공영주차장(구),서초구 양재동 311-0,02-2155-7290,시간제 주차장,127.04241352,37.47158991,,"(37.467654, 127.030517)","(37.47158991, 127.04241352)"
197,서초문화예술공원,서초구,양재동,37.467654,127.030517,양재주차빌딩(구),서초구 양재동 90-2,02-577-2225,시간제 주차장,127.04136907,37.47860952,,"(37.467654, 127.030517)","(37.47860952, 127.04136907)"
198,서초문화예술공원,서초구,양재동,37.467654,127.030517,시민의숲 동측 공영주차장[양재시민의숲역 4호점](구),서초구 양재동 237-0,02-2155-7284,시간제 주차장,127.03822651,37.4723039,,"(37.467654, 127.030517)","(37.4723039, 127.03822651)"
199,서초문화예술공원,서초구,양재동,37.467654,127.030517,구룡공원 공영주차장(구),서초구 양재동 399-0,02-2155-7294,시간제 주차장,127.048511,37.471637,,"(37.467654, 127.030517)","(37.471637, 127.048511)"
200,서초문화예술공원,서초구,양재동,37.467654,127.030517,언남문화체육센터 공영주차장(구),서초구 양재동 310-0,02-2155-7290,시간제 주차장,127.04431809,37.47217874,,"(37.467654, 127.030517)","(37.47217874, 127.04431809)"
201,서초문화예술공원,서초구,양재동,37.467654,127.030517,구룡공영주차빌딩(구),서초구 양재동 301-6,02-573-2224,시간제 주차장,127.04595546,37.47419615,,"(37.467654, 127.030517)","(37.47419615, 127.04595546)"
202,서초문화예술공원,서초구,양재동,37.467654,127.030517,동산마을 공영주차장(구),서초구 양재동 370-5,02-2155-7294,시간제 + 거주자 주차장,127.04432613,37.47009388,,"(37.467654, 127.030517)","(37.47009388, 127.04432613)"
203,관악산,관악구,신림동,37.445208,126.96413,신림동공영주차장(구),관악구 신림동 1456-3,02-2081-2675,시간제 + 거주자 주차장,126.92343415,37.48736246,,"(37.445208, 126.96413)","(37.48736246, 126.92343415)"
204,관악산,관악구,신림동,37.445208,126.96413,신사동 제1공영주차장(구),관악구 신림동 511-1,02-2081-2675,시간제 + 거주자 주차장,126.91546097,37.48444431,,"(37.445208, 126.96413)","(37.48444431, 126.91546097)"
205,관악산,관악구,신림동,37.445208,126.96413,신대방역 공영주차장(시),관악구 신림동 498-0,02-2290-6144,시간제 주차장,126.91452278,37.48830327,,"(37.445208, 126.96413)","(37.48830327, 126.91452278)"
206,관악산,관악구,신림동,37.445208,126.96413,구로디지털단지역(상) 공영주차장(시),관악구 신림동 1677-5,-,시간제 주차장,126.90323392,37.48481135,,"(37.445208, 126.96413)","(37.48481135, 126.90323392)"
207,관악산,관악구,신림동,37.445208,126.96413,남부초등학교(지하주차장)(구),관악구 신림동 467-0,-,시간제 + 거주자 주차장,126.92211544,37.48490117,,"(37.445208, 126.96413)","(37.48490117, 126.92211544)"
208,관악산,관악구,신림동,37.445208,126.96413,신림동제2공영(구),관악구 신림동 1472-1,-,시간제 주차장,126.925933,37.484548,,"(37.445208, 126.96413)","(37.484548, 126.925933)"
209,관악산,관악구,신림동,37.445208,126.96413,조원동제2공영(구),관악구 신림동 1675-8,-,시간제 주차장,126.90324459,37.48339436,,"(37.445208, 126.96413)","(37.48339436, 126.90324459)"
210,관악산,관악구,신림동,37.445208,126.96413,서원동제1공영(구),관악구 신림동 1642-7,-,시간제 주차장,126.92726901,37.48326516,,"(37.445208, 126.96413)","(37.48326516, 126.92726901)"
211,관악산,관악구,신림동,37.445208,126.96413,삼성동제1공영(구),관악구 신림동 322-2,-,시간제 주차장,126.93048668,37.46310789,,"(37.445208, 126.96413)","(37.46310789, 126.93048668)"
212,관악산,관악구,신림동,37.445208,126.96413,관악신사시장 공영주차장(구),관악구 신림동 494-37,02-2081-2670,시간제 + 거주자 주차장,126.91728163,37.48671865,,"(37.445208, 126.96413)","(37.48671865, 126.91728163)"
213,관악산,관악구,신림동,37.445208,126.96413,원신공영주차장(구),관악구 신림동 366-0,02-2081-2670,시간제 + 거주자 주차장,126.92928532,37.469935,,"(37.445208, 126.96413)","(37.469935, 126.92928532)"
214,관악산,관악구,신림동,37.445208,126.96413,조원동 제1공영주차장(구),관악구 신림동 571-6,02-2081-2675,시간제 + 거주자 주차장,126.90574042,37.48108305,,"(37.445208, 126.96413)","(37.48108305, 126.90574042)"
215,관악산,관악구,신림동,37.445208,126.96413,난곡동제1공영주차장(舊신림3동 공영주차장)(구),관악구 신림동 626-82,02-2081-2670,시간제 + 거주자 주차장,126.92315827,37.47220821,,"(37.445208, 126.96413)","(37.47220821, 126.92315827)"
216,관악산샘말공원,관악구,신림동,37.4642128,126.938511,신림동공영주차장(구),관악구 신림동 1456-3,02-2081-2675,시간제 + 거주자 주차장,126.92343415,37.48736246,,"(37.4642128, 126.938511)","(37.48736246, 126.92343415)"
217,관악산샘말공원,관악구,신림동,37.4642128,126.938511,신사동 제1공영주차장(구),관악구 신림동 511-1,02-2081-2675,시간제 + 거주자 주차장,126.91546097,37.48444431,,"(37.4642128, 126.938511)","(37.48444431, 126.91546097)"
218,관악산샘말공원,관악구,신림동,37.4642128,126.938511,신대방역 공영주차장(시),관악구 신림동 498-0,02-2290-6144,시간제 주차장,126.91452278,37.48830327,,"(37.4642128, 126.938511)","(37.48830327, 126.91452278)"
219,관악산샘말공원,관악구,신림동,37.4642128,126.938511,구로디지털단지역(상) 공영주차장(시),관악구 신림동 1677-5,-,시간제 주차장,126.90323392,37.48481135,,"(37.4642128, 126.938511)","(37.48481135, 126.90323392)"
220,관악산샘말공원,관악구,신림동,37.4642128,126.938511,남부초등학교(지하주차장)(구),관악구 신림동 467-0,-,시간제 + 거주자 주차장,126.92211544,37.48490117,,"(37.4642128, 126.938511)","(37.48490117, 126.92211544)"
221,관악산샘말공원,관악구,신림동,37.4642128,126.938511,신림동제2공영(구),관악구 신림동 1472-1,-,시간제 주차장,126.925933,37.484548,,"(37.4642128, 126.938511)","(37.484548, 126.925933)"
222,관악산샘말공원,관악구,신림동,37.4642128,126.938511,조원동제2공영(구),관악구 신림동 1675-8,-,시간제 주차장,126.90324459,37.48339436,,"(37.4642128, 126.938511)","(37.48339436, 126.90324459)"
223,관악산샘말공원,관악구,신림동,37.4642128,126.938511,서원동제1공영(구),관악구 신림동 1642-7,-,시간제 주차장,126.92726901,37.48326516,,"(37.4642128, 126.938511)","(37.48326516, 126.92726901)"
224,관악산샘말공원,관악구,신림동,37.4642128,126.938511,삼성동제1공영(구),관악구 신림동 322-2,-,시간제 주차장,126.93048668,37.46310789,,"(37.4642128, 126.938511)","(37.46310789, 126.93048668)"
225,관악산샘말공원,관악구,신림동,37.4642128,126.938511,관악신사시장 공영주차장(구),관악구 신림동 494-37,02-2081-2670,시간제 + 거주자 주차장,126.91728163,37.48671865,,"(37.4642128, 126.938511)","(37.48671865, 126.91728163)"
226,관악산샘말공원,관악구,신림동,37.4642128,126.938511,원신공영주차장(구),관악구 신림동 366-0,02-2081-2670,시간제 + 거주자 주차장,126.92928532,37.469935,,"(37.4642128, 126.938511)","(37.469935, 126.92928532)"
227,관악산샘말공원,관악구,신림동,37.4642128,126.938511,조원동 제1공영주차장(구),관악구 신림동 571-6,02-2081-2675,시간제 + 거주자 주차장,126.90574042,37.48108305,,"(37.4642128, 126.938511)","(37.48108305, 126.90574042)"
228,관악산샘말공원,관악구,신림동,37.4642128,126.938511,난곡동제1공영주차장(舊신림3동 공영주차장)(구),관악구 신림동 626-82,02-2081-2670,시간제 + 거주자 주차장,126.92315827,37.47220821,,"(37.4642128, 126.938511)","(37.47220821, 126.92315827)"
229,감로천생태공원,금천구,독산동,37.469625,126.9079509,독산동 금천교 공영주차장(시),금천구 독산동 181-4,-,시간제 주차장,126.89003194,37.46654071,,"(37.469625, 126.9079509)","(37.46654071, 126.89003194)"
230,감로천생태공원,금천구,독산동,37.469625,126.9079509,구룡 공영주차장(구),금천구 독산동 964-0,02-809-0061~7,시간제 + 거주자 주차장,126.90421024,37.43718971,,"(37.469625, 126.9079509)","(37.43718971, 126.90421024)"
231,감로천생태공원,금천구,독산동,37.469625,126.9079509,다목적 공영주차장(구),금천구 독산동 971-0,02-865-7557,시간제 + 거주자 주차장,126.9018971,37.47633196,,"(37.469625, 126.9079509)","(37.47633196, 126.9018971)"
232,감로천생태공원,금천구,독산동,37.469625,126.9079509,독산4동 공영주차장(구),금천구 독산동 187-40,-,시간제 주차장,126.90450653,37.46943849,,"(37.469625, 126.9079509)","(37.46943849, 126.90450653)"
233,감로천생태공원,금천구,독산동,37.469625,126.9079509,두산공원A~B(구),금천구 독산동 298-1,-,시간제 주차장,126.89402307,37.47317064,,"(37.469625, 126.9079509)","(37.47317064, 126.89402307)"
